province,region_code,typology,office,office_no
Gauteng,T0JP0033,Urban,SGPTA,4
Gauteng,T0KS0091,Urban,SGPTA,4
Gauteng,T0KQ0012,Urban,SGPTA,4
Gauteng,T0IQ0044,Urban,SGPTA,4
Gauteng,T0IR0312,Urban,SGPTA,4
Gauteng,T0IR0625,Urban,SGPTA,4
Gauteng,T0LS0110,Urban,SGPTA,4
Gauteng,T0LT0165,Urban,SGPTA,4
Gauteng,T0LT0098,Urban,SGPTA,4
Gauteng,T0MU0005,Urban,SGPTA,4
Gauteng,T0IR0826,Urban,SGPTA,4
Gauteng,T0IQ0043,Urban,SGPTA,4
Gauteng,T0IR0087,Urban,SGPTA,4
Gauteng,T0IR0626,Urban,SGPTA,4
Gauteng,T0IR0725,Urban,SGPTA,4
Gauteng,T0IR0975,Urban,SGPTA,4
Gauteng,T0IR0791,Urban,SGPTA,4
Gauteng,T0IP0049,Urban,SGPTA,4
Gauteng,T0IR0966,Urban,SGPTA,4
Gauteng,T0JP0036,Urban,SGPTA,4
Gauteng,T0MU0001,Urban,SGPTA,4
Gauteng,T0MT0015,Urban,SGPTA,4
Gauteng,T0LT0022,Urban,SGPTA,4
Gauteng,T0JU0017,Urban,SGPTA,4
Gauteng,T0IR0167,Urban,SGPTA,4
Gauteng,T0LT0083,Urban,SGPTA,4
Gauteng,T0IR0031,Urban,SGPTA,4
Gauteng,T0IR0973,Urban,SGPTA,4
Gauteng,T0JR0554,Urban,SGPTA,4
Gauteng,T0LS0023,Urban,SGPTA,4
Gauteng,T0KS0059,Urban,SGPTA,4
Gauteng,T0IQ0703,Urban,SGPTA,4
Gauteng,T0JR0183,Urban,SGPTA,4
Gauteng,T0JR0232,Urban,SGPTA,4
Gauteng,T0IR0959,Urban,SGPTA,4
Gauteng,T0JR0362,Urban,SGPTA,4
Gauteng,T0KS0095,Urban,SGPTA,4
Gauteng,T0JQ0141,Urban,SGPTA,4
Gauteng,T0JR0153,Urban,SGPTA,4
Gauteng,T0IQ0256,Urban,SGPTA,4
Gauteng,T0JP0010,Urban,SGPTA,4
Gauteng,T0MT0057,Urban,SGPTA,4
Gauteng,T0LT0018,Urban,SGPTA,4
Gauteng,T0IQ0296,Urban,SGPTA,4
Gauteng,T0KS0074,Urban,SGPTA,4
Gauteng,T0HO0013,Urban,SGPTA,4
Gauteng,T0JR0462,Urban,SGPTA,4
Gauteng,T0LT0168,Urban,SGPTA,4
Gauteng,T0KP0010,Urban,SGPTA,4
Gauteng,T0LS0034,Urban,SGPTA,4
Gauteng,T0KR0038,Urban,SGPTA,4
Gauteng,T0LS0060,Urban,SGPTA,4
Gauteng,T0LT0003,Urban,SGPTA,4
Gauteng,T0LT0139,Urban,SGPTA,4
Gauteng,T0IR0523,Urban,SGPTA,4
Gauteng,T0JU0016,Urban,SGPTA,4
Gauteng,T0IR0432,Urban,SGPTA,4
Gauteng,T0IQ0238,Urban,SGPTA,4
Gauteng,T0LS0082,Urban,SGPTA,4
Gauteng,T0IP0031,Urban,SGPTA,4
Gauteng,T0JU0033,Urban,SGPTA,4
Gauteng,T0IR0124,Urban,SGPTA,4
Gauteng,T0JP0037,Urban,SGPTA,4
Gauteng,T0IR0783,Urban,SGPTA,4
Gauteng,T0HO0012,Urban,SGPTA,4
Gauteng,T0IT0049,Urban,SGPTA,4
Gauteng,T0JQ0028,Urban,SGPTA,4
Gauteng,T0IR0412,Urban,SGPTA,4
Gauteng,T0IR0860,Urban,SGPTA,4
Gauteng,T0JR0405,Urban,SGPTA,4
Gauteng,T0LT0106,Urban,SGPTA,4
Gauteng,T0IO0012,Urban,SGPTA,4
Gauteng,T0JR0256,Urban,SGPTA,4
Gauteng,T0IQ0500,Urban,SGPTA,4
Gauteng,T0JR0101,Urban,SGPTA,4
Gauteng,T0JR0300,Urban,SGPTA,4
Gauteng,T0LS0091,Urban,SGPTA,4
Gauteng,T0HO0008,Urban,SGPTA,4
Gauteng,T0KT0030,Urban,SGPTA,4
Gauteng,T0IR0414,Urban,SGPTA,4
Gauteng,T0IR0275,Urban,SGPTA,4
Gauteng,T0LU0006,Urban,SGPTA,4
Gauteng,T0IQ0543,Urban,SGPTA,4
Gauteng,T0JR0534,Urban,SGPTA,4
Gauteng,T0IR0926,Urban,SGPTA,4
Gauteng,T0JR0250,Urban,SGPTA,4
Gauteng,T0JR0241,Urban,SGPTA,4
Gauteng,T0KS0093,Urban,SGPTA,4
Gauteng,T0IQ0068,Urban,SGPTA,4
Gauteng,T0IQ0490,Urban,SGPTA,4
Gauteng,T0JS0091,Urban,SGPTA,4
Gauteng,T0JP0039,Urban,SGPTA,4
Gauteng,T0IR0667,Urban,SGPTA,4
Gauteng,T0LT0051,Urban,SGPTA,4
Gauteng,T0IR0416,Urban,SGPTA,4
Gauteng,T0IR0823,Urban,SGPTA,4
Gauteng,T0KS0060,Urban,SGPTA,4
Gauteng,T0IR0418,Urban,SGPTA,4
Gauteng,T0IR0266,Urban,SGPTA,4
Gauteng,T0IQ0242,Urban,SGPTA,4
Gauteng,T0JR0158,Urban,SGPTA,4
Gauteng,T0IQ0034,Urban,SGPTA,4
Gauteng,T0JR0203,Urban,SGPTA,4
Gauteng,T0HT0004,Urban,SGPTA,4
Gauteng,T0LR0019,Urban,SGPTA,4
Gauteng,T0JR0160,Urban,SGPTA,4
Gauteng,T0KR0025,Urban,SGPTA,4
Gauteng,T0JR0341,Urban,SGPTA,4
Gauteng,T0IO0000,Rural,SGPTA,4
Gauteng,T0KS0056,Urban,SGPTA,4
Gauteng,T0IQ0010,Urban,SGPTA,4
Gauteng,T0KS0080,Urban,SGPTA,4
Gauteng,T0KS0078,Urban,SGPTA,4
Gauteng,T0IR0824,Urban,SGPTA,4
Gauteng,T0LT0148,Urban,SGPTA,4
Gauteng,T0IR0154,Urban,SGPTA,4
Gauteng,T0LT0127,Urban,SGPTA,4
Gauteng,T0KS0092,Urban,SGPTA,4
Gauteng,T0IQ0069,Urban,SGPTA,4
Gauteng,T0LR0017,Urban,SGPTA,4
Gauteng,T0KS0033,Urban,SGPTA,4
Gauteng,T0MT0011,Urban,SGPTA,4
Gauteng,T0KU0024,Urban,SGPTA,4
Gauteng,T0IQ0447,Urban,SGPTA,4
Gauteng,T0MT0023,Urban,SGPTA,4
Gauteng,T0JP0040,Urban,SGPTA,4
Gauteng,T0JP0041,Urban,SGPTA,4
Gauteng,T0JU0078,Urban,SGPTA,4
Gauteng,T0JU0046,Urban,SGPTA,4
Gauteng,T0IR0781,Urban,SGPTA,4
Gauteng,T0IP0063,Urban,SGPTA,4
Gauteng,T0JU0040,Urban,SGPTA,4
Gauteng,T0MS0000,Rural,SGPTA,4
Gauteng,T0MT0061,Urban,SGPTA,4
Gauteng,T0IR0919,Urban,SGPTA,4
Gauteng,T0JP0034,Urban,SGPTA,4
Gauteng,T0JS0081,Urban,SGPTA,4
Gauteng,T0KU0031,Urban,SGPTA,4
Gauteng,T0LS0096,Urban,SGPTA,4
Gauteng,T0JR0424,Urban,SGPTA,4
Gauteng,T0JR0014,Urban,SGPTA,4
Gauteng,T0IQ0159,Urban,SGPTA,4
Gauteng,T0LT0154,Urban,SGPTA,4
Gauteng,T0IS0022,Urban,SGPTA,4
Gauteng,T0JR0416,Urban,SGPTA,4
Gauteng,T0LT0155,Urban,SGPTA,4
Gauteng,T0JR0497,Urban,SGPTA,4
Gauteng,T0IR0425,Urban,SGPTA,4
Gauteng,T0HN0013,Urban,SGPTA,4
Gauteng,T0IR0426,Urban,SGPTA,4
Gauteng,T0JU0060,Urban,SGPTA,4
Gauteng,T0IQ0740,Urban,SGPTA,4
Gauteng,T0JQ0137,Urban,SGPTA,4
Gauteng,T0IQ0509,Urban,SGPTA,4
Gauteng,T0LT0072,Urban,SGPTA,4
Gauteng,T0LT0063,Urban,SGPTA,4
Gauteng,T0JP0028,Urban,SGPTA,4
Gauteng,T0IR0427,Urban,SGPTA,4
Gauteng,T0IR0817,Urban,SGPTA,4
Gauteng,T0IR0352,Urban,SGPTA,4
Gauteng,T0KT0021,Urban,SGPTA,4
Gauteng,T0IR0285,Urban,SGPTA,4
Gauteng,T0JR0116,Urban,SGPTA,4
Gauteng,T0IR0292,Urban,SGPTA,4
Gauteng,T0LT0145,Urban,SGPTA,4
Gauteng,T0JQ0017,Urban,SGPTA,4
Gauteng,T0JQ0018,Urban,SGPTA,4
Gauteng,T0IR0433,Urban,SGPTA,4
Gauteng,T0JR0163,Urban,SGPTA,4
Gauteng,T0JR0377,Urban,SGPTA,4
Gauteng,T0IQ0551,Urban,SGPTA,4
Gauteng,T0IQ0280,Urban,SGPTA,4
Gauteng,T0IQ0248,Urban,SGPTA,4
Gauteng,T0JR0622,Urban,SGPTA,4
Gauteng,T0IR0029,Urban,SGPTA,4
Gauteng,T0JR0442,Urban,SGPTA,4
Gauteng,T0JQ0116,Urban,SGPTA,4
Gauteng,T0JR0164,Urban,SGPTA,4
Gauteng,T0IR0436,Urban,SGPTA,4
Gauteng,T0JR0469,Urban,SGPTA,4
Gauteng,T0IP0059,Urban,SGPTA,4
Gauteng,T0KT0013,Urban,SGPTA,4
Gauteng,T0LS0067,Urban,SGPTA,4
Gauteng,T0IQ0251,Urban,SGPTA,4
Gauteng,T0IQ0253,Urban,SGPTA,4
Gauteng,T0IQ0026,Urban,SGPTA,4
Gauteng,T0JR0501,Urban,SGPTA,4
Gauteng,T0JS0097,Urban,SGPTA,4
Gauteng,T0IQ0642,Urban,SGPTA,4
Gauteng,T0IR0618,Urban,SGPTA,4
Gauteng,T0JR0589,Urban,SGPTA,4
Gauteng,T0IQ0115,Urban,SGPTA,4
Gauteng,T0IO0016,Urban,SGPTA,4
Gauteng,T0JQ0019,Urban,SGPTA,4
Gauteng,T0IR0005,Urban,SGPTA,4
Gauteng,T0IR0953,Urban,SGPTA,4
Gauteng,T0MT0009,Urban,SGPTA,4
Gauteng,T0IQ0254,Urban,SGPTA,4
Gauteng,T0KQ0011,Urban,SGPTA,4
Gauteng,T0IR0939,Urban,SGPTA,4
Gauteng,T0IR0439,Urban,SGPTA,4
Gauteng,T0IQ0208,Urban,SGPTA,4
Gauteng,T0KP0008,Urban,SGPTA,4
Gauteng,T0IQ0255,Urban,SGPTA,4
Gauteng,T0IR0177,Urban,SGPTA,4
Gauteng,T0IR0527,Urban,SGPTA,4
Gauteng,T0LS0071,Urban,SGPTA,4
Gauteng,T0KP0011,Urban,SGPTA,4
Gauteng,T0KU0010,Urban,SGPTA,4
Gauteng,T0LT0173,Urban,SGPTA,4
Gauteng,T0JO0031,Urban,SGPTA,4
Gauteng,T0JO0023,Urban,SGPTA,4
Gauteng,T0IR0526,Urban,SGPTA,4
Gauteng,T0JO0018,Urban,SGPTA,4
Gauteng,T0JO0016,Urban,SGPTA,4
Gauteng,T0IR0614,Urban,SGPTA,4
Gauteng,T0IQ0485,Urban,SGPTA,4
Gauteng,T0JS0092,Urban,SGPTA,4
Gauteng,T0IQ0294,Urban,SGPTA,4
Gauteng,T0IQ0132,Urban,SGPTA,4
Gauteng,T0IR0728,Urban,SGPTA,4
Gauteng,T0JO0032,Urban,SGPTA,4
Gauteng,T0IR0205,Urban,SGPTA,4
Gauteng,T0JO0015,Urban,SGPTA,4
Gauteng,T0IQ0184,Urban,SGPTA,4
Gauteng,T0IR0281,Urban,SGPTA,4
Gauteng,T0KQ0013,Urban,SGPTA,4
Gauteng,T0IP0035,Urban,SGPTA,4
Gauteng,T0IN0006,Urban,SGPTA,4
Gauteng,T0KS0099,Urban,SGPTA,4
Gauteng,T0JP0042,Urban,SGPTA,4
Gauteng,T0IQ0618,Urban,SGPTA,4
Gauteng,T0IR0657,Urban,SGPTA,4
Gauteng,T0LT0089,Urban,SGPTA,4
Gauteng,T0KQ0014,Urban,SGPTA,4
Gauteng,T0JQ0142,Urban,SGPTA,4
Gauteng,T0IR0889,Urban,SGPTA,4
Gauteng,T0IR0441,Urban,SGPTA,4
Gauteng,T0JR0182,Urban,SGPTA,4
Gauteng,T0KR0035,Urban,SGPTA,4
Gauteng,T0IQ0018,Urban,SGPTA,4
Gauteng,T0JP0044,Urban,SGPTA,4
Gauteng,T0IQ0621,Urban,SGPTA,4
Gauteng,T0JQ0159,Urban,SGPTA,4
Gauteng,T0JR0312,Urban,SGPTA,4
Gauteng,T0KQ0015,Urban,SGPTA,4
Gauteng,T0IQ0559,Urban,SGPTA,4
Gauteng,T0KS0039,Urban,SGPTA,4
Gauteng,T0KP0013,Urban,SGPTA,4
Gauteng,T0JQ0097,Urban,SGPTA,4
Gauteng,T0IQ0240,Urban,SGPTA,4
Gauteng,T0JQ0082,Urban,SGPTA,4
Gauteng,T0IR0648,Urban,SGPTA,4
Gauteng,T0JQ0095,Urban,SGPTA,4
Gauteng,T0KP0012,Urban,SGPTA,4
Gauteng,T0JR0332,Urban,SGPTA,4
Gauteng,T0JQ0183,Urban,SGPTA,4
Gauteng,T0LT0028,Urban,SGPTA,4
Gauteng,T0IQ0299,Urban,SGPTA,4
Gauteng,T0KS0076,Urban,SGPTA,4
Gauteng,T0IP0068,Urban,SGPTA,4
Gauteng,T0LT0135,Urban,SGPTA,4
Gauteng,T0KS0035,Urban,SGPTA,4
Gauteng,T0IR0374,Urban,SGPTA,4
Gauteng,T0JR0485,Urban,SGPTA,4
Gauteng,T0MT0058,Urban,SGPTA,4
Gauteng,T0IR0187,Urban,SGPTA,4
Gauteng,T0KQ0010,Urban,SGPTA,4
Gauteng,T0KS0068,Urban,SGPTA,4
Gauteng,T0LT0167,Urban,SGPTA,4
Gauteng,T0JR0172,Urban,SGPTA,4
Gauteng,T0HO0026,Urban,SGPTA,4
Gauteng,T0JR0559,Urban,SGPTA,4
Gauteng,T0KS0062,Urban,SGPTA,4
Gauteng,T0KQ0007,Urban,SGPTA,4
Gauteng,T0IR0811,Urban,SGPTA,4
Gauteng,T0IR0516,Urban,SGPTA,4
Gauteng,T0IQ0565,Urban,SGPTA,4
Gauteng,T0JR0029,Urban,SGPTA,4
Gauteng,T0KS0083,Urban,SGPTA,4
Gauteng,T0JP0045,Urban,SGPTA,4
Gauteng,T0IQ0687,Urban,SGPTA,4
Gauteng,T0MT0072,Urban,SGPTA,4
Gauteng,T0LS0104,Urban,SGPTA,4
Gauteng,T0JQ0181,Urban,SGPTA,4
Gauteng,T0JR0448,Urban,SGPTA,4
Gauteng,T0JR0166,Urban,SGPTA,4
Gauteng,T0JR0476,Urban,SGPTA,4
Gauteng,T0JR0169,Urban,SGPTA,4
Gauteng,T0IO0002,Urban,SGPTA,4
Gauteng,T0IR0949,Urban,SGPTA,4
Gauteng,T0LS0094,Urban,SGPTA,4
Gauteng,T0JR0170,Urban,SGPTA,4
Gauteng,T0IR0619,Urban,SGPTA,4
Gauteng,T0IQ0257,Urban,SGPTA,4
Gauteng,T0JP0046,Urban,SGPTA,4
Gauteng,T0IQ0006,Urban,SGPTA,4
Gauteng,T0IR0548,Urban,SGPTA,4
Gauteng,T0JP0026,Urban,SGPTA,4
Gauteng,T0IR0803,Urban,SGPTA,4
Gauteng,T0IQ0005,Urban,SGPTA,4
Gauteng,T0IQ0261,Urban,SGPTA,4
Gauteng,T0IT0015,Urban,SGPTA,4
Gauteng,T0KS0057,Urban,SGPTA,4
Gauteng,T0KU0057,Urban,SGPTA,4
Gauteng,T0LS0112,Urban,SGPTA,4
Gauteng,T0IR0448,Urban,SGPTA,4
Gauteng,T0MT0050,Urban,SGPTA,4
Gauteng,T0JR0176,Urban,SGPTA,4
Gauteng,T0JR0327,Urban,SGPTA,4
Gauteng,T0IS0016,Urban,SGPTA,4
Gauteng,T0KS0071,Urban,SGPTA,4
Gauteng,T0IQ0418,Urban,SGPTA,4
Gauteng,T0JR0161,Urban,SGPTA,4
Gauteng,T0IR0810,Urban,SGPTA,4
Gauteng,T0IR0816,Urban,SGPTA,4
Gauteng,T0IQ0714,Urban,SGPTA,4
Gauteng,T0JR0572,Urban,SGPTA,4
Gauteng,T0IR0451,Urban,SGPTA,4
Gauteng,T0IR0842,Urban,SGPTA,4
Gauteng,T0LS0041,Urban,SGPTA,4
Gauteng,T0IQ0037,Urban,SGPTA,4
Gauteng,T0IR0454,Urban,SGPTA,4
Gauteng,T0IQ0186,Urban,SGPTA,4
Gauteng,T0IQ0263,Urban,SGPTA,4
Gauteng,T0IR0851,Urban,SGPTA,4
Gauteng,T0LS0088,Urban,SGPTA,4
Gauteng,T0HM0002,Urban,SGPTA,4
Gauteng,T0HM0003,Urban,SGPTA,4
Gauteng,T0JQ0157,Urban,SGPTA,4
Gauteng,T0JR0459,Urban,SGPTA,4
Gauteng,T0JQ0096,Urban,SGPTA,4
Gauteng,T0LT0085,Urban,SGPTA,4
Gauteng,T0IR0786,Urban,SGPTA,4
Gauteng,T0LT0153,Urban,SGPTA,4
Gauteng,T0JP0049,Urban,SGPTA,4
Gauteng,T0IR0760,Urban,SGPTA,4
Gauteng,T0LT0172,Urban,SGPTA,4
Gauteng,T0KS0052,Urban,SGPTA,4
Gauteng,T0IR0428,Urban,SGPTA,4
Gauteng,T0IR0850,Urban,SGPTA,4
Gauteng,T0LT0170,Urban,SGPTA,4
Gauteng,T0JR0179,Urban,SGPTA,4
Gauteng,T0KS0026,Urban,SGPTA,4
Gauteng,T0LS0097,Urban,SGPTA,4
Gauteng,T0IR0866,Urban,SGPTA,4
Gauteng,T0JR0278,Urban,SGPTA,4
Gauteng,T0JR0532,Urban,SGPTA,4
Gauteng,T0IR0397,Urban,SGPTA,4
Gauteng,T0LT0130,Urban,SGPTA,4
Gauteng,T0LS0058,Urban,SGPTA,4
Gauteng,T0JR0235,Urban,SGPTA,4
Gauteng,T0IR0455,Urban,SGPTA,4
Gauteng,T0IR0048,Urban,SGPTA,4
Gauteng,T0LT0113,Urban,SGPTA,4
Gauteng,T0IQ0578,Urban,SGPTA,4
Gauteng,T0IQ0686,Urban,SGPTA,4
Gauteng,T0IR0459,Urban,SGPTA,4
Gauteng,T0IS0042,Urban,SGPTA,4
Gauteng,T0IQ0430,Urban,SGPTA,4
Gauteng,T0JR0181,Urban,SGPTA,4
Gauteng,T0IR0928,Urban,SGPTA,4
Gauteng,T0IQ0244,Urban,SGPTA,4
Gauteng,T0JR0453,Urban,SGPTA,4
Gauteng,T0IP0058,Urban,SGPTA,4
Gauteng,T0IT0030,Urban,SGPTA,4
Gauteng,T0JR0175,Urban,SGPTA,4
Gauteng,T0IR0107,Urban,SGPTA,4
Gauteng,T0KR0003,Urban,SGPTA,4
Gauteng,T0IQ0386,Urban,SGPTA,4
Gauteng,T0IR0764,Urban,SGPTA,4
Gauteng,T0IR0114,Urban,SGPTA,4
Gauteng,T0LU0008,Urban,SGPTA,4
Gauteng,T0LU0002,Urban,SGPTA,4
Gauteng,T0IQ0265,Urban,SGPTA,4
Gauteng,T0IQ0266,Urban,SGPTA,4
Gauteng,T0IQ0144,Urban,SGPTA,4
Gauteng,T0IR0404,Urban,SGPTA,4
Gauteng,T0IR0106,Urban,SGPTA,4
Gauteng,T0JO0022,Urban,SGPTA,4
Gauteng,T0HU0005,Urban,SGPTA,4
Gauteng,T0HU0003,Urban,SGPTA,4
Gauteng,T0IR0689,Urban,SGPTA,4
Gauteng,T0IQ0341,Urban,SGPTA,4
Gauteng,T0LT0101,Urban,SGPTA,4
Gauteng,T0LT0059,Urban,SGPTA,4
Gauteng,T0IQ0200,Urban,SGPTA,4
Gauteng,T0LT0151,Urban,SGPTA,4
Gauteng,T0LT0150,Urban,SGPTA,4
Gauteng,T0IR0082,Urban,SGPTA,4
Gauteng,T0IR0084,Urban,SGPTA,4
Gauteng,T0IR0908,Urban,SGPTA,4
Gauteng,T0IR0458,Urban,SGPTA,4
Gauteng,T0JT0012,Urban,SGPTA,4
Gauteng,T0JR0353,Urban,SGPTA,4
Gauteng,T0IT0016,Urban,SGPTA,4
Gauteng,T0IR0463,Urban,SGPTA,4
Gauteng,T0IP0000,Rural,SGPTA,4
Gauteng,T0IR0566,Urban,SGPTA,4
Gauteng,T0LT0029,Urban,SGPTA,4
Gauteng,T0KT0031,Urban,SGPTA,4
Gauteng,T0IQ0055,Urban,SGPTA,4
Gauteng,T0LT0031,Urban,SGPTA,4
Gauteng,T0JS0080,Urban,SGPTA,4
Gauteng,T0IR0965,Urban,SGPTA,4
Gauteng,T0LS0012,Urban,SGPTA,4
Gauteng,T0LS0028,Urban,SGPTA,4
Gauteng,T0IQ0398,Urban,SGPTA,4
Gauteng,T0KS0042,Urban,SGPTA,4
Gauteng,T0IR0466,Urban,SGPTA,4
Gauteng,T0KP0009,Urban,SGPTA,4
Gauteng,T0IQ0611,Urban,SGPTA,4
Gauteng,T0JR0557,Urban,SGPTA,4
Gauteng,T0IR0651,Urban,SGPTA,4
Gauteng,T0JU0077,Urban,SGPTA,4
Gauteng,T0IQ0270,Urban,SGPTA,4
Gauteng,T0JR0306,Urban,SGPTA,4
Gauteng,T0MT0051,Urban,SGPTA,4
Gauteng,T0JR0236,Urban,SGPTA,4
Gauteng,T0JR0135,Urban,SGPTA,4
Gauteng,T0JT0013,Urban,SGPTA,4
Gauteng,T0JR0500,Urban,SGPTA,4
Gauteng,T0JR0185,Urban,SGPTA,4
Gauteng,T0IQ0558,Urban,SGPTA,4
Gauteng,T0IR0471,Urban,SGPTA,4
Gauteng,T0JR0387,Urban,SGPTA,4
Gauteng,T0LT0088,Urban,SGPTA,4
Gauteng,T0IR0910,Urban,SGPTA,4
Gauteng,T0JP0050,Urban,SGPTA,4
Gauteng,T0LT0162,Urban,SGPTA,4
Gauteng,T0JR0578,Urban,SGPTA,4
Gauteng,T0LT0027,Urban,SGPTA,4
Gauteng,T0IR0932,Urban,SGPTA,4
Gauteng,T0LT0013,Urban,SGPTA,4
Gauteng,T0IQ0166,Urban,SGPTA,4
Gauteng,T0JR0411,Urban,SGPTA,4
Gauteng,T0LT0014,Urban,SGPTA,4
Gauteng,T0IQ0712,Urban,SGPTA,4
Gauteng,T0IR0472,Urban,SGPTA,4
Gauteng,T0LT0074,Urban,SGPTA,4
Gauteng,T0IR0240,Urban,SGPTA,4
Gauteng,T0JR0226,Urban,SGPTA,4
Gauteng,T0LS0062,Urban,SGPTA,4
Gauteng,T0JR0494,Urban,SGPTA,4
Gauteng,T0IQ0473,Urban,SGPTA,4
Gauteng,T0IQ0272,Urban,SGPTA,4
Gauteng,T0JR0188,Urban,SGPTA,4
Gauteng,T0IR0447,Urban,SGPTA,4
Gauteng,T0IQ0563,Urban,SGPTA,4
Gauteng,T0IR0476,Urban,SGPTA,4
Gauteng,T0IQ0275,Urban,SGPTA,4
Gauteng,T0JQ0056,Urban,SGPTA,4
Gauteng,T0IR0962,Urban,SGPTA,4
Gauteng,T0IQ0722,Urban,SGPTA,4
Gauteng,T0JU0000,Rural,SGPTA,4
Gauteng,T0IR0250,Urban,SGPTA,4
Gauteng,T0JP0013,Urban,SGPTA,4
Gauteng,T0IQ0279,Urban,SGPTA,4
Gauteng,T0IR0484,Urban,SGPTA,4
Gauteng,T0LS0036,Urban,SGPTA,4
Gauteng,T0KS0081,Urban,SGPTA,4
Gauteng,T0JR0090,Urban,SGPTA,4
Gauteng,T0IR0270,Urban,SGPTA,4
Gauteng,T0JP0051,Urban,SGPTA,4
Gauteng,T0LT0163,Urban,SGPTA,4
Gauteng,T0IR0485,Urban,SGPTA,4
Gauteng,T0JQ0179,Urban,SGPTA,4
Gauteng,T0IP0013,Urban,SGPTA,4
Gauteng,T0IT0026,Urban,SGPTA,4
Gauteng,T0LT0035,Urban,SGPTA,4
Gauteng,T0JU0038,Urban,SGPTA,4
Gauteng,T0IR0486,Urban,SGPTA,4
Gauteng,T0IQ0281,Urban,SGPTA,4
Gauteng,T0IQ0693,Urban,SGPTA,4
Gauteng,T0JT0008,Urban,SGPTA,4
Gauteng,T0KU0003,Urban,SGPTA,4
Gauteng,T0KU0040,Urban,SGPTA,4
Gauteng,T0HO0017,Urban,SGPTA,4
Gauteng,T0JR0125,Urban,SGPTA,4
Gauteng,T0IQ0284,Urban,SGPTA,4
Gauteng,T0JR0489,Urban,SGPTA,4
Gauteng,T0IR0488,Urban,SGPTA,4
Gauteng,T0JR0162,Urban,SGPTA,4
Gauteng,T0IR0982,Urban,SGPTA,4
Gauteng,T0IQ0286,Urban,SGPTA,4
Gauteng,T0IQ0689,Urban,SGPTA,4
Gauteng,T0LT0120,Urban,SGPTA,4
Gauteng,T0JQ0022,Urban,SGPTA,4
Gauteng,T0KT0006,Urban,SGPTA,4
Gauteng,T0LU0017,Urban,SGPTA,4
Gauteng,T0JS0074,Urban,SGPTA,4
Gauteng,T0IQ0287,Urban,SGPTA,4
Gauteng,T0MT0060,Urban,SGPTA,4
Gauteng,T0JR0221,Urban,SGPTA,4
Gauteng,T0JR0527,Urban,SGPTA,4
Gauteng,T0JR0290,Urban,SGPTA,4
Gauteng,T0IR0709,Urban,SGPTA,4
Gauteng,T0JR0627,Urban,SGPTA,4
Gauteng,T0JR0319,Urban,SGPTA,4
Gauteng,T0IQ0202,Urban,SGPTA,4
Gauteng,T0JR0191,Urban,SGPTA,4
Gauteng,T0IQ0571,Urban,SGPTA,4
Gauteng,T0IR0553,Urban,SGPTA,4
Gauteng,T0IR0491,Urban,SGPTA,4
Gauteng,T0IQ0098,Urban,SGPTA,4
Gauteng,T0IR0492,Urban,SGPTA,4
Gauteng,T0IR0493,Urban,SGPTA,4
Gauteng,T0IR0494,Urban,SGPTA,4
Gauteng,T0IP0036,Urban,SGPTA,4
Gauteng,T0JR0048,Urban,SGPTA,4
Gauteng,T0KU0008,Urban,SGPTA,4
Gauteng,T0IQ0654,Urban,SGPTA,4
Gauteng,T0JR0558,Urban,SGPTA,4
Gauteng,T0IQ0732,Urban,SGPTA,4
Gauteng,T0IQ0567,Urban,SGPTA,4
Gauteng,T0IR0190,Urban,SGPTA,4
Gauteng,T0IR0948,Urban,SGPTA,4
Gauteng,T0KS0030,Urban,SGPTA,4
Gauteng,T0IQ0708,Urban,SGPTA,4
Gauteng,T0KU0026,Urban,SGPTA,4
Gauteng,T0JR0606,Urban,SGPTA,4
Gauteng,T0IQ0324,Urban,SGPTA,4
Gauteng,T0IT0027,Urban,SGPTA,4
Gauteng,T0IR0877,Urban,SGPTA,4
Gauteng,T0IR0420,Urban,SGPTA,4
Gauteng,T0IO0004,Urban,SGPTA,4
Gauteng,T0KR0036,Urban,SGPTA,4
Gauteng,T0JQ0057,Urban,SGPTA,4
Gauteng,T0IQ0304,Urban,SGPTA,4
Gauteng,T0JR0234,Urban,SGPTA,4
Gauteng,T0LT0023,Urban,SGPTA,4
Gauteng,T0IQ0629,Urban,SGPTA,4
Gauteng,T0IR0499,Urban,SGPTA,4
Gauteng,T0IT0007,Urban,SGPTA,4
Gauteng,T0KT0032,Urban,SGPTA,4
Gauteng,T0IQ0295,Urban,SGPTA,4
Gauteng,T0JS0075,Urban,SGPTA,4
Gauteng,T0JR0482,Urban,SGPTA,4
Gauteng,T0HP0001,Urban,SGPTA,4
Gauteng,T0JR0334,Urban,SGPTA,4
Gauteng,T0JR0598,Urban,SGPTA,4
Gauteng,T0IR0504,Urban,SGPTA,4
Gauteng,T0JP0048,Urban,SGPTA,4
Gauteng,T0IR0502,Urban,SGPTA,4
Gauteng,T0JU0021,Urban,SGPTA,4
Gauteng,T0IR0363,Urban,SGPTA,4
Gauteng,T0JR0193,Urban,SGPTA,4
Gauteng,T0JS0049,Urban,SGPTA,4
Gauteng,T0IR0923,Urban,SGPTA,4
Gauteng,T0JR0338,Urban,SGPTA,4
Gauteng,T0JU0034,Urban,SGPTA,4
Gauteng,T0IQ0326,Urban,SGPTA,4
Gauteng,T0LT0045,Urban,SGPTA,4
Gauteng,T0IQ0661,Urban,SGPTA,4
